"","blue_band_sf_mean","blue_band_sf_sd","green_band_sf_mean","green_band_sf_sd","red_band_sf_mean","red_band_sf_sd","nearinf_band_sf_mean","nearinf_sf_sd","shinf_band_sf_mean","shinf_sf_sd","shinf2_band_sf_mean","shinf2_sf_sd","bright_band_sf_mean","bright_sf_sd","npv","pv","bs"
"402",0.115022222222222,0.00283265787155534,0.163644444444444,0.00307719609425057,0.219066666666667,0.00332699397187444,0.306055555555556,0.00407788374067616,0.436811111111111,0.00312247923022992,0.338744444444444,0.00663896094800516,0.3041,0,0.725,0,0.275
"403",0.112355555555556,0.0030173981106285,0.159277777777778,0.00205792656049615,0.214933333333333,0.0031961782734315,0.291966666666667,0.00375736314158983,0.455911111111111,0.00291412058182901,0.382766666666667,0.00526518966631044,0.304266666666667,4.71404520791032e-05,0.455,0.005,0.54
"404",0.1009,0.00334531181074517,0.147655555555556,0.00437394078888743,0.201988888888889,0.00530899539449457,0.285866666666667,0.00673795221116921,0.416411111111111,0.00676255120242645,0.3042,0.00799749960925288,0.304633333333333,4.71404520791032e-05,0.72,0,0.28
"405",0.126133333333333,0.00907634287585038,0.172355555555556,0.0126714123663476,0.2236,0.0142215017178606,0.295222222222222,0.0121951518397705,0.422622222222222,0.0150883161403323,0.378555555555555,0.0167812137761984,0.304577777777778,6.28539360762022e-05,0.1,0,0.9
"406",0.0722555555555555,0.00331934100257232,0.102944444444444,0.00475934428516063,0.145633333333333,0.00408683523306509,0.192177777777778,0.0069915469243267,0.378911111111111,0.0115825006362038,0.323966666666667,0.00845905169363301,0.300166666666667,0.000235702260395516,0.815,0.005,0.18
"407",0.0947555555555555,0.0018980171589852,0.159488888888889,0.00213304396185568,0.228966666666667,0.00352294069083076,0.305155555555555,0.00669213653163371,0.382477777777778,0.0119658567764727,0.254711111111111,0.00937958118520628,0.304944444444444,0.000134256066380124,0.412,0,0.588
"408",0.0896222222222222,0.00644856190303578,0.126855555555556,0.0058258258567846,0.173622222222222,0.00669739215877311,0.235866666666667,0.00825240705626075,0.410255555555555,0.00854505849548985,0.329633333333333,0.00963788819653397,0.300166666666667,0.000235702260395516,0.6,0,0.4
"409",0.0862,0.00169509095134548,0.120922222222222,0.00261566977943742,0.172733333333333,0.00323625297733866,0.249988888888889,0.0047493729280691,0.374711111111111,0.0098908986721742,0.3042,0.00673168296606098,0.301955555555556,8.31479419393723e-05,0.475,0,0.525
"410",0.103477777777778,0.00208687846517125,0.154511111111111,0.00311499757247775,0.219122222222222,0.00476323367700187,0.329933333333333,0.00673300329224139,0.4074,0.00296048044148994,0.271377777777778,0.00437487213216979,0.301055555555556,4.96903995185064e-05,0.725,0,0.275
"411",0.129166666666667,0.0106436209377574,0.192888888888889,0.0129786529385281,0.248022222222222,0.0144424357577688,0.326811111111111,0.0175309532253001,0.449744444444444,0.0159309699161451,0.3512,0.0160614791072028,0.300011111111111,5.66557724381945e-05,0.48,0,0.52
"412",0.0802666666666666,0.00192930615046504,0.1216,0.00297582854942209,0.175266666666667,0.0038970073988468,0.257066666666667,0.00473450689676925,0.379222222222222,0.00210120482780508,0.278877777777778,0.00393044463918839,0.300766666666667,4.71404520791032e-05,0.75,0,0.25
"413",0.0638888888888889,0.00307839945586609,0.1081,0.00531308656892478,0.157111111111111,0.00684972739837855,0.201233333333333,0.00934154400752062,0.278633333333333,0.0141075236034615,0.197655555555556,0.00910349274986889,0.301455555555556,4.96903995185064e-05,0.13,0,0.87
"414",0.0744222222222222,0.00191472526475905,0.112366666666667,0.00372081233663355,0.170877777777778,0.00845297814419115,0.214977777777778,0.0111195301437282,0.283455555555555,0.0129022918817732,0.248255555555556,0.0114267824878525,0.301955555555556,8.31479419393723e-05,0.045,0,0.955
"415",0.0698666666666667,0.00292194760010815,0.109977777777778,0.00355145596990492,0.156944444444444,0.00388876190268886,0.216533333333333,0.00778688355862315,0.321833333333333,0.0145321864990938,0.223977777777778,0.00995152448151383,0.300766666666667,4.71404520791032e-05,0.655,0,0.345
"416",0.106122222222222,0.00173831193836497,0.158855555555556,0.0022944915249411,0.224466666666667,0.0039496835316263,0.337011111111111,0.00489068148953764,0.410266666666667,0.00252674582109963,0.273977777777778,0.00311689937732859,0.300466666666667,6.66666666666667e-05,0.685,0.005,0.31
"417",0.153733333333333,0.00933571398209883,0.245077777777778,0.0091072349478345,0.325622222222222,0.00944984159511872,0.435055555555555,0.00886505137054797,0.5144,0.0103447249037049,0.3854,0.0124356119449123,0.304388888888889,0.000136986977870614,0.405,0,0.595
"418",0.106766666666667,0.000676592771006148,0.215455555555556,0.000927494966876957,0.313677777777778,0.00243071904211999,0.433311111111111,0.00416638517567761,0.516422222222222,0.0016995278937766,0.332944444444444,0.00272605172817634,0.305066666666667,6.66666666666667e-05,0.52,0,0.48
"419",0.0852555555555555,0.00437521075330118,0.138688888888889,0.00642156859418909,0.206233333333333,0.00834971722741422,0.303988888888889,0.005739423982799,0.394388888888889,0.00538360565760073,0.280255555555556,0.00445249271285496,0.308355555555555,0.000283278861869513,0.625,0,0.375
"420",0.100611111111111,0.00263119932284544,0.162877777777778,0.00639457717788683,0.212055555555555,0.0084097973434576,0.294011111111111,0.00827317545436895,0.429577777777778,0.0112077133932917,0.342477777777778,0.00933533047415702,0.308588888888889,0.000152347880033063,0.37,0,0.63
"421",0.0797444444444444,0.00169056933941137,0.126555555555556,0.00250914377211342,0.187611111111111,0.00296064724321634,0.281688888888889,0.00439556454330139,0.379522222222222,0.00493485962375518,0.271833333333333,0.00434971263418631,0.309033333333333,0.000156347191994114,0.5,0,0.5
"422",0.138877777777778,0.00167051407774705,0.192111111111111,0.0022347977509505,0.248066666666667,0.00315770662207734,0.350633333333333,0.00354494945897211,0.464833333333333,0.00340228681265345,0.346044444444444,0.00238286061097998,0.307422222222222,9.16245694380921e-05,0.545,0,0.455
"423",0.137144444444444,0.00306344436182976,0.188544444444444,0.00390927987432523,0.2466,0.00481732982747358,0.357766666666667,0.00563836067586237,0.447366666666667,0.00543772828384141,0.289588888888889,0.00765890105903622,0.3034,0,0.66,0,0.34
"424",0.119211111111111,0.00377607804899447,0.166333333333333,0.00517730088409438,0.220533333333333,0.00482608652130389,0.327988888888889,0.00581882852747064,0.4388,0.0074132014376756,0.310244444444444,0.0122363857328245,0.3034,6.66666666666667e-05,0.705,0,0.295
"425",0.155233333333333,0.0052672995400342,0.2096,0.00542135694370986,0.272144444444444,0.00509969740085123,0.376344444444444,0.00560220415176264,0.522977777777778,0.00922072276966714,0.415933333333333,0.0084855432615976,0.302366666666667,9.42809041582063e-05,0.175,0,0.825
"426",0.0749888888888889,0.00392752238679368,0.114711111111111,0.00392837100659181,0.1736,0.00487852436706019,0.283966666666667,0.00499199358973947,0.471944444444444,0.00849380311509573,0.413611111111111,0.0115134167575097,0.305766666666667,0.000124721912892465,0.37,0,0.63
"427",0.0743222222222222,0.00145966341461005,0.110066666666667,0.00126491106406735,0.162133333333333,0.00207685659912603,0.278077777777778,0.00329065268020262,0.420188888888889,0.00583008375096081,0.314333333333333,0.0126171840492771,0.304977777777778,0.000147405546225538,0.78,0.005,0.215
"428",0.0749888888888889,0.00407715708264267,0.115366666666667,0.00421452514789297,0.1715,0.00512228247735107,0.289844444444444,0.00653403246448282,0.402922222222222,0.00868917305588156,0.258677777777778,0.00701518634864172,0.304133333333333,0.000319722101554181,0.905,0.005,0.09
"429",0.0677111111111111,0.00142395727498678,0.1163,0.00257379961233279,0.1944,0.00490102030193714,0.276744444444444,0.0068254606863016,0.422511111111111,0.0106374019848674,0.321644444444444,0.00599594513189482,0.309444444444444,0.000149897084042048,0.465,0,0.535
"430",0.0651888888888889,0.00152566520606186,0.114355555555556,0.0026297913356644,0.161611111111111,0.00398174848372589,0.234433333333333,0.00480901930404388,0.395011111111111,0.00377519519567392,0.258188888888889,0.00304428223412133,0.3074,0,0.645,0,0.355
"431",0.0702333333333333,0.00060184900284226,0.125066666666667,0.000798609903380729,0.185833333333333,0.00147798661849302,0.252644444444444,0.00333437020910394,0.374822222222222,0.00213477960235093,0.263666666666667,0.00170359097855742,0.310388888888889,7.37027731689297e-05,0.315,0,0.685
"432",0.0519666666666667,0.00347115094585195,0.0876777777777778,0.00609549519960401,0.161633333333333,0.00743983273408153,0.273122222222222,0.00870029089906719,0.400722222222222,0.00393468275659653,0.276366666666667,0.00495961468037365,0.307988888888889,3.142696816981e-05,0.685,0.01,0.305
"433",0.0960444444444444,0.0067260870432652,0.147633333333333,0.00676428529525149,0.244511111111111,0.00708479505615042,0.303833333333333,0.00707844929659346,0.486755555555555,0.006822855562349,0.409444444444444,0.00657759008741119,0.301111111111111,0.000392837100668559,0.22,0,0.78
"434",0.0630333333333333,0.00551684289748725,0.112277777777778,0.00352507770687493,0.180444444444444,0.0030612673886306,0.264688888888889,0.00275093698964312,0.387211111111111,0.00170908971511982,0.266677777777778,0.00190133156718953,0.308,0,0.75,0,0.25
"435",0.0848333333333333,0.0026021358748365,0.1294,0.00187853370714738,0.201,0.00256341785729738,0.2644,0.00212132034355964,0.4023,0.00553895296965049,0.270433333333333,0.00304667396060396,0.302111111111111,0.000207869854838475,0.78,0,0.22
"436",0.0814666666666666,0.00438760881473168,0.120088888888889,0.00325284301101668,0.1797,0.00435303214884624,0.249933333333333,0.00542852548017313,0.3911,0.00747960189077229,0.239477777777778,0.00960552824364712,0.301388888888889,0.000314269680539062,0.88,0,0.12
"437",0.142244444444444,0.013995166714192,0.189022222222222,0.0199909300421621,0.239522222222222,0.0258355387350137,0.305511111111111,0.0271670324901524,0.466988888888889,0.028897767866296,0.424655555555556,0.0310653115266353,0.301333333333333,0.000471404520791032,0.34,0.01,0.65
"438",0.0525777777777778,0.00488052314540557,0.0878,0.00634630251056121,0.128777777777778,0.00728694079657849,0.187233333333333,0.00975442919339153,0.327744444444444,0.0163283061046428,0.249733333333333,0.0172261429228948,0.301722222222222,0.000415739709637124,0.29,0,0.71
"439",0.0672666666666667,0.00390924829375447,0.100422222222222,0.00368322858909227,0.145844444444444,0.00254868642032276,0.2197,0.0032,0.374088888888889,0.00464983737934224,0.267488888888889,0.00623528390950226,0.302766666666667,0.000188561808316413,0.78,0,0.22
"440",0.0840333333333333,0.00306666666666667,0.1358,0.00540061724867322,0.197122222222222,0.005490553054065,0.262844444444444,0.00594514014620568,0.363211111111111,0.008354166551215,0.244644444444444,0.007779333177809,0.298444444444444,0.000157134840269531,0.805,0,0.195
"441",0.116711111111111,0.00258819733252661,0.176233333333333,0.00324174164437712,0.243055555555556,0.00251930815507924,0.339977777777778,0.00147706749847732,0.448811111111111,0.00515502870871363,0.333066666666667,0.00524764497444118,0.3029,0,0.665,0.015,0.32
"442",0.107066666666667,0.00291318840219212,0.168088888888889,0.00228251539824137,0.246444444444444,0.00124642699221231,0.3405,0,0.415322222222222,0.00514668777581511,0.2729,0.00489693781867812,0.302433333333333,0.000262466929133727,0.68,0.01,0.31
"443",0.104355555555556,0.0023613137167974,0.155111111111111,0.00319737546693257,0.217677777777778,0.00621088252411776,0.296533333333333,0.00383753393036031,0.417511111111111,0.00383910997916263,0.314188888888889,0.00521907706707864,0.3034,0,0.555,0.005,0.44
"444",0.104066666666667,0.00196468827043885,0.172666666666667,0.00362246079650591,0.247566666666667,0.00526518966631044,0.338311111111111,0.00500897959101624,0.458455555555556,0.00270600612264417,0.317533333333333,0.00569814784722974,0.304177777777778,0.000248451997492572,0.56,0.005,0.435
"445",0.0902333333333333,0.00239304547943968,0.145633333333333,0.00446069252221869,0.213544444444444,0.00259577053904228,0.296566666666667,0.00379678226338508,0.402622222222222,0.00584271203728317,0.288666666666667,0.00592246195053675,0.304288888888889,0.000207869854838475,0.53,0.005,0.465
"446",0.0722111111111111,0.00597186820656177,0.124333333333333,0.0141983567124274,0.189555555555556,0.0211194544916457,0.2728,0.00940827059323633,0.406677777777778,0.0352614923040159,0.332311111111111,0.0396641860413269,0.301766666666667,0.000837987005998436,0.365,0,0.635
"447",0.0923555555555555,0.00211875808021324,0.1607,0.0027712812921102,0.233155555555555,0.00436020160367536,0.296811111111111,0.00446926403199248,0.426677777777778,0.00632135319159085,0.290911111111111,0.00528676427914251,0.303511111111111,0.000207869854838475,0.51,0,0.49
"448",0.0721444444444444,0.00180746053352395,0.126722222222222,0.00231265973755952,0.206011111111111,0.00291678835724959,0.272022222222222,0.00289128106085103,0.423755555555555,0.00355906077220272,0.3245,0.00509901951359279,0.304622222222222,0.000248451997492572,0.635,0,0.365
"449",0.0531555555555555,0.00439371043174496,0.104177777777778,0.00390435021703797,0.2024,0.00456435464587638,0.272477777777778,0.00438020237426337,0.432988888888889,0.00576125843591827,0.353622222222222,0.00490436943002555,0.304677777777778,0.000248451997492572,0.21,0,0.79
"450",0.0898111111111111,0.00347609117782364,0.161988888888889,0.00421174137763679,0.233166666666667,0.00479536813556119,0.302,0.0072773621594641,0.454844444444444,0.00451690924591006,0.326088888888889,0.0087708411410192,0.304511111111111,0.000207869854838475,0.565,0,0.435
"451",0.0780333333333333,0.00365938671243026,0.136155555555556,0.00440684092220039,0.226055555555555,0.00318018556799999,0.291822222222222,0.00443064524465082,0.445777777777778,0.00327813557369162,0.356155555555556,0.00366579114126267,0.304566666666667,0.000235702260395516,0.53,0,0.47
"452",0.0644,0.00202484567313166,0.103744444444444,0.00342964562831238,0.167955555555555,0.00591816621581606,0.239311111111111,0.0070110142624055,0.378144444444444,0.00834973201314628,0.294888888888889,0.00720392554166712,0.3034,8.16496580927726e-05,0.665,0,0.335
"453",0.0814555555555555,0.00353085167916279,0.127733333333333,0.0043977266854592,0.186622222222222,0.00364715346469849,0.265888888888889,0.00515675273456379,0.4161,0.00386752863955495,0.308633333333333,0.00381051177665153,0.302933333333333,4.71404520791032e-05,0.73,0,0.27
"454",0.0770111111111111,0.00358529231550991,0.122544444444444,0.00519788656007014,0.187866666666667,0.00484584587272668,0.264533333333333,0.007314977025862,0.412944444444444,0.00750305287660437,0.311055555555555,0.00734757875631482,0.302611111111111,7.37027731689297e-05,0.71,0,0.29
"455",0.0747666666666666,0.00135564662717752,0.126922222222222,0.00240452248795103,0.216433333333333,0.00435507366948788,0.303933333333333,0.00656861223293526,0.450488888888889,0.00863345488259966,0.372955555555555,0.00908002828080666,0.303377777777778,9.16245694380921e-05,0.42,0,0.58
"456",0.0773777777777777,0.000624993827130378,0.117933333333333,0.0010077477638554,0.179344444444444,0.00242721198594049,0.264666666666667,0.00242441287279576,0.385688888888889,0.00274244191448576,0.314888888888889,0.00227764227239376,0.299411111111111,3.142696816981e-05,0.62,0,0.38
"457",0.0856777777777778,0.00133564614224143,0.141311111111111,0.00413103281259838,0.200266666666667,0.0032697264581477,0.302722222222222,0.00373445750270404,0.429244444444444,0.00795670382774516,0.300477777777778,0.00909832436071807,0.298811111111111,3.142696816981e-05,0.575,0.005,0.42
"458",0.0700111111111111,0.000976893539570426,0.116122222222222,0.00166918328517471,0.188177777777778,0.00153462103738855,0.281888888888889,0.00280810115536688,0.391711111111111,0.00200745524065102,0.295022222222222,0.00194123544726669,0.300055555555555,4.96903995185064e-05,0.715,0,0.285
"459",0.0939,0.000904310664416702,0.158711111111111,0.00147002981409224,0.2256,0.00156204993518133,0.328111111111111,0.00250574648201013,0.405388888888889,0.00125117228980376,0.280955555555556,0.00163102633748879,0.297733333333333,6.66666666666667e-05,0.665,0,0.335
